-2.99453e-52,0,-2.49622e-314,
-3.08364e-52,4.94066e-324,-2.49622e-314,
-2.95458e-52,6.42285e-323,-2.49622e-314,
-3.05927e-52,2.2727e-322,-2.49622e-314,
-3.14357e-52,1.02272e-321,-2.49622e-314,
-3.0531e-52,5.72128e-321,-2.49622e-314,
-2.9872e-52,1.1655e-320,-2.49622e-314,
-3.022e-52,2.2233e-320,-2.49622e-314,
-2.99779e-52,6.65457e-320,-2.49622e-314,
-2.93948e-52,1.31688e-319,-2.49622e-314,
-2.99437e-52,2.56801e-319,-2.49622e-314,
-3.0539e-52,6.59148e-319,-2.49622e-314,
-2.88632e-52,1.76248e-318,-2.49622e-314,
-2.87256e-52,3.4655e-318,-2.49622e-314,
-2.8704e-52,4.36205e-318,-2.49622e-314,
-2.91402e-52,4.87595e-318,-2.49622e-314,
-2.90976e-52,1.49501e-317,-2.49622e-314,
-2.90016e-52,2.25085e-317,-2.49622e-314,
-2.90904e-52,2.84992e-317,-2.49621e-314,
1.04706e-52,2.32211e-322,-2.43381e-314,
1.04682e-52,4.16003e-321,-2.43381e-314,
1.04631e-52,4.91645e-320,-2.43381e-314,
1.04613e-52,1.2655e-319,-2.43381e-314,
1.04524e-52,4.41769e-319,-2.43381e-314,
1.04467e-52,4.80311e-319,-2.43381e-314,
1.04458e-52,4.95479e-319,-2.43381e-314,
1.04451e-52,4.89545e-319,-2.43381e-314,
1.04417e-52,5.75003e-319,-2.43381e-314,
1.04413e-52,5.55977e-319,-2.43381e-314,
1.04409e-52,5.58003e-319,-2.43381e-314,
1.04414e-52,6.38718e-319,-2.43381e-314,
1.04387e-52,6.4401e-319,-2.43381e-314,
1.04409e-52,7.23129e-319,-2.43381e-314,
1.04403e-52,1.61301e-318,-2.43381e-314,
1.03943e-52,9.53181e-318,-2.43381e-314,
1.03907e-52,2.59838e-317,-2.43381e-314,
1.0415e-52,1.8932e-317,-2.43381e-314,
1.03564e-52,4.51017e-317,-2.43381e-314,
1.0187e-52,5.54378e-317,-2.43381e-314,
1.03749e-52,1.1001e-316,-2.43381e-314,
1.04052e-52,7.11353e-317,-2.43381e-314,
1.04128e-52,3.06165e-317,-2.43381e-314,
1.03949e-52,2.29575e-317,-2.43381e-314,
1.03765e-52,8.21142e-318,-2.43381e-314,
1.04082e-52,1.2483e-317,-2.43381e-314,
1.04292e-52,1.1661e-317,-2.43381e-314,
1.03725e-52,1.25222e-317,-2.43381e-314,
1.04439e-52,1.39166e-317,-2.43381e-314,
1.04253e-52,2.03336e-317,-2.43381e-314,
1.04011e-52,3.18722e-317,-2.43381e-314,
1.03938e-52,5.88816e-317,-2.43381e-314,
1.03807e-52,1.24479e-316,-2.43381e-314,
1.04024e-52,3.48721e-316,-2.43382e-314,
1.04249e-52,8.82153e-316,-2.43384e-314,
1.04097e-52,1.89174e-315,-2.43389e-314,
1.03897e-52,2.93606e-315,-2.43393e-314,
1.03931e-52,3.63406e-315,-2.43397e-314,
1.03823e-52,5.0617e-315,-2.43403e-314,
1.04165e-52,7.02187e-315,-2.43412e-314,
1.039e-52,6.17699e-315,-2.43408e-314,
1.0165e-52,2.50964e-315,-2.43391e-314,
1.00427e-52,2.43435e-315,-2.4339e-314,
1.01329e-52,3.29666e-315,-2.43394e-314,
1.02091e-52,3.21597e-315,-2.43394e-314,
1.02026e-52,3.05007e-315,-2.43393e-314,
1.006e-52,2.10019e-315,-2.43389e-314,
9.78257e-53,1.0789e-315,-2.43385e-314,
9.18947e-53,6.09449e-316,-2.43383e-314,
9.00156e-53,2.3165e-316,-2.43381e-314,
9.38616e-53,3.57415e-316,-2.43382e-314,
9.29973e-53,4.3492e-316,-2.43382e-314,
9.79268e-53,2.32239e-315,-2.4339e-314,
9.93178e-53,4.07146e-315,-2.43397e-314,
9.98837e-53,7.37887e-315,-2.4341e-314,
9.9558e-53,1.35946e-314,-2.43435e-314,
9.89265e-53,2.00957e-314,-2.4346e-314,
9.89605e-53,2.60881e-314,-2.43483e-314,
9.94123e-53,4.88097e-314,-2.43575e-314,
9.76366e-53,5.75473e-314,-2.43601e-314,
9.70101e-53,8.82973e-314,-2.43711e-314,
9.83616e-53,2.55786e-313,-2.44375e-314,
9.6676e-53,3.92012e-313,-2.44843e-314,
9.58459e-53,2.66138e-313,-2.44364e-314,
9.63304e-53,2.05324e-313,-2.44145e-314,
9.01123e-53,2.22937e-314,-2.43452e-314,
9.29265e-53,2.39664e-314,-2.43463e-314,
9.67956e-53,1.99165e-314,-2.43456e-314,
9.58356e-53,1.69037e-314,-2.43442e-314,
9.70871e-53,8.606e-315,-2.43413e-314,
9.90589e-53,7.87298e-315,-2.43412e-314,
9.94138e-53,5.07497e-315,-2.43401e-314,
9.89171e-53,1.97152e-315,-2.43388e-314,
9.7978e-53,2.6063e-316,-2.43382e-314,
9.93088e-53,3.74988e-317,-2.43381e-314,
7.61653e-53,9.38161e-319,-2.43381e-314,
1.63143e-53,2.01495e-319,-2.43381e-314,
-5.33984e-58,1.19139e-319,-2.43381e-314,
-1.94344e-55,-0,-2.4928e-314,
7.42156e-58,-0,-2.4928e-314,
2.93812e-54,-0,-2.4928e-314,
-3.94785e-53,0,-2.4928e-314,
-4.01072e-53,0,-2.4928e-314,
-4.12603e-53,0,-2.4928e-314,
-3.8005e-53,0,-2.4928e-314,
-3.80703e-53,0,-2.4928e-314,
-3.79547e-53,0,-2.4928e-314,
-3.7521e-53,0,-2.4928e-314,
-3.7463e-53,0,-2.4928e-314,
-3.78183e-53,0,-2.4928e-314,
-3.77328e-53,0,-2.4928e-314,
8.0768e-58,-0,-2.4928e-314,
-1.71507e-53,-0,-2.4928e-314,
8.21981e-55,0,-2.4928e-314,
2.53811e-56,0,-2.4928e-314,
-1.07555e-52,-7.41098e-323,-2.4928e-314,
2.67436e-53,2.33693e-321,-2.4928e-314,
-1.36686e-52,-3.29542e-321,-2.4928e-314,
1.28363e-52,2.42586e-320,-2.4928e-314,
-3.72439e-52,-2.46341e-320,-2.4928e-314,
-4.73877e-53,-1.52148e-318,-2.4928e-314,
-5.81185e-53,-1.88207e-318,-2.4928e-314,
5.72255e-53,1.53151e-318,-2.4928e-314,
1.03415e-53,5.58229e-318,-2.4928e-314,
1.25891e-53,9.51773e-318,-2.4928e-314,
-2.85139e-52,-4.27892e-318,-2.4928e-314,
-8.34496e-53,-3.65158e-317,-2.4928e-314,
-4.65428e-53,-2.48887e-316,-2.4928e-314,
-5.43461e-53,-2.30835e-316,-2.4928e-314,
-1.43463e-52,-7.98484e-317,-2.4928e-314,
-7.28215e-53,-2.7333e-316,-2.49281e-314,
-7.54676e-53,-2.9723e-316,-2.49281e-314,
-9.2446e-53,-2.13866e-316,-2.49281e-314,
-2.13218e-52,-7.96586e-317,-2.49281e-314,
1.30237e-52,4.97999e-317,-2.4928e-314,
2.33509e-52,1.04618e-317,-2.4928e-314,
4.10091e-53,7.11262e-318,-2.4928e-314,
3.13979e-55,4.89481e-318,-2.4928e-314,
1.19635e-53,5.10231e-319,-2.4928e-314,
8.66782e-55,2.42092e-319,-2.4928e-314,
7.43581e-58,3.27121e-320,-2.4928e-314,
-1.56066e-57,7.11455e-322,-2.4928e-314,
-1.44042e-54,1.71935e-321,-2.4928e-314,
-1.2013e-53,1.76381e-321,-2.4928e-314,
-3.22428e-53,1.1324e-320,-2.4928e-314,
-3.49629e-53,1.98269e-320,-2.4928e-314,
-3.35651e-53,7.64814e-321,-2.4928e-314,
